inspection_date,camis,cuisine_description,score
2019,50058057,Sandwiches,33.0
2019,50047418,African,33.0
2019,50089320,Mediterranean,33.0
2019,50068854,Bagels/Pretzels,33.0
2019,50080262,Indian,33.0
2019,50001029,Spanish,33.0
2019,50086106,Jewish/Kosher,33.0
2019,41698598,"Juice, Smoothies, Fruit Salads",33.0
2019,50057837,Bagels/Pretzels,33.0
2019,50014997,Seafood,33.0
2019,50057837,Bagels/Pretzels,33.0
2019,50054583,Hamburgers,33.0
2019,50070670,Asian/Asian Fusion,33.0
2019,41289647,French,33.0
2019,50003026,Sandwiches,33.0
2019,50042487,Hamburgers,33.0
2019,50014997,Seafood,33.0
2019,50053135,Caribbean,33.0
2019,50073073,Vegan,33.0
2019,41629759,Latin American,33.0
2019,41463700,Bottled Beverages,33.0
2019,41686218,Middle Eastern,33.0
2019,50079605,Soups,33.0
2019,41156869,Ethiopian,33.0
2019,50004456,Pizza,33.0
2019,50044988,Hamburgers,33.0
2019,41156869,Ethiopian,33.0
2019,50079605,Soups,33.0
2019,41479922,Chicken,33.0
2019,50054425,Hamburgers,33.0
2019,41646525,Japanese,33.0
2019,40882825,Pizza,33.0
2019,50072785,Donuts,33.0
2019,40892913,Pizza,33.0
2019,50049820,Peruvian,33.0
2019,50058868,Japanese,33.0
2019,50072004,Jewish/Kosher,33.0
2019,41321731,Mediterranean,33.0
2019,50057069,Caribbean,33.0
2019,50095125,Pizza,33.0
2019,41017592,Korean,33.0
2019,41620301,Tex-Mex,33.0
2019,50093305,Chinese/Japanese,33.0
2019,50057588,Mediterranean,33.0
2019,50092081,Korean,33.0
2019,41622533,African,33.0
2019,50071784,Mediterranean,33.0
2019,50017001,Chicken,33.0
2019,41340437,Eastern European,33.0
2019,50014997,Seafood,33.0
2019,50002464,Sandwiches,33.0
2019,50003964,Irish,33.0
2019,50089210,Spanish,33.0
2019,50000346,Mediterranean,33.0
2019,41639194,African,33.0
2019,41620301,Tex-Mex,33.0
2019,50003964,Irish,33.0
2019,41451271,Seafood,33.0
2019,41549226,Frozen Desserts,33.0
2019,40367240,Bottled Beverages,33.0
2019,50064856,Frozen Desserts,33.0
2019,50093334,Korean,33.0
2019,41653059,Caribbean,33.0
2019,50074027,Seafood,33.0
2019,41639194,African,33.0
2019,41514880,Steakhouse,33.0
2019,50068537,"Juice, Smoothies, Fruit Salads",33.0
2019,41578971,Mediterranean,33.0
2019,41629759,Latin American,33.0
2019,41651801,Irish,33.0
2019,50067908,Thai,33.0
2019,50003337,Vegetarian,33.0
2019,41657014,Italian,33.0
2019,41571341,Jewish/Kosher,33.0
2019,50055023,Bagels/Pretzels,33.0
2019,50043693,"Juice, Smoothies, Fruit Salads",33.0
2019,41631538,French,33.0
2019,50094227,African,33.0
2019,40394068,Hamburgers,33.0
2019,50064856,Frozen Desserts,33.0
2019,50046420,"Juice, Smoothies, Fruit Salads",33.0
2019,40751933,Mediterranean,33.0
2020,50001719,Mediterranean,33.0
2020,50000901,Pizza,33.0
2020,41614161,Soul Food,33.0
2020,41149373,Chinese/Japanese,33.0
2020,41604098,Korean,33.0
2020,50089957,Frozen Desserts,33.0
2020,50079605,Soups,33.0
2020,40367240,Bottled Beverages,33.0
2020,41188374,Soul Food,33.0
2020,50096535,Southeast Asian,33.0
2020,41498611,Seafood,33.0
2020,50079605,Soups,33.0
2020,41639194,African,33.0
2020,50070740,"Juice, Smoothies, Fruit Salads",33.0
2020,41149373,Chinese/Japanese,33.0
2020,50079499,Bakery Products/Desserts,33.0
2020,50003964,Irish,33.0
2020,50094227,African,33.0
2020,41658448,Spanish,33.0
2021,50087336,Pizza,33.0
2021,50048446,African,33.0
2021,50019242,Caribbean,33.0
2021,50104712,Spanish,33.0
2021,41100740,French,33.0
2021,50057586,Bagels/Pretzels,33.0
2021,50065815,Sandwiches,33.0
2021,50105260,"Juice, Smoothies, Fruit Salads",33.0
2021,41698687,Spanish,33.0
2021,50107564,Sandwiches/Salads/Mixed Buffet,33.0
2021,50110743,Asian/Asian Fusion,33.0
2021,50108579,Mexican,33.0
2021,41631538,French,33.0
2021,50032768,Chinese/Cuban,33.0
2021,50105486,Chinese,33.0
2021,40367790,Hamburgers,33.0
2021,50104930,Latin American,33.0
2021,50103837,Sandwiches/Salads/Mixed Buffet,33.0
2021,50113951,Mexican,33.0
2021,50057837,Bagels/Pretzels,33.0
2021,50104661,"Juice, Smoothies, Fruit Salads",33.0
2021,50107192,Seafood,33.0
2021,50104953,Latin American,33.0
2021,50107564,Sandwiches/Salads/Mixed Buffet,33.0
2021,50110093,Soups/Salads/Sandwiches,33.0
2021,50067618,Frozen Desserts,33.0
2021,50110003,Chicken,33.0
2021,50076145,Spanish,33.0
2021,41016441,Caribbean,33.0
2021,50107901,Chicken,33.0
2021,50065637,Latin American,33.0
2021,50104901,Mexican,33.0
2021,50103083,Bakery Products/Desserts,33.0
2021,41262493,Hamburgers,33.0
2021,50107192,Seafood,33.0
2021,50100541,Mediterranean,33.0
2021,50089228,Hamburgers,33.0
2021,50090484,New American,33.0
2021,41549226,Frozen Desserts,33.0
2021,50106374,French,33.0
2021,50105774,Jewish/Kosher,33.0
2021,50107386,"Juice, Smoothies, Fruit Salads",33.0
2021,50108618,Pizza,33.0
2021,50109916,Italian,33.0
2021,50109208,Other,33.0
2021,50106477,Chicken,33.0
2021,50080365,Steakhouse,33.0
2022,50103586,Barbecue,33.0
2022,40562839,French,33.0
2022,40734589,Greek,33.0
2022,50090484,New American,33.0
2022,41613203,Caribbean,33.0
2022,50049820,Peruvian,33.0
2022,50101851,French,33.0
2022,50091031,Frozen Desserts,33.0
2022,40881627,"Juice, Smoothies, Fruit Salads",33.0
2022,50097631,Other,33.0
2022,50086106,Jewish/Kosher,33.0
2022,50079605,Soups,33.0
2022,50089474,Italian,33.0
2022,50032768,Chinese/Cuban,33.0
2022,41387641,Korean,33.0
2022,50119682,Frozen Desserts,33.0
2022,50005642,Bagels/Pretzels,33.0
2022,50106074,Indian,33.0
2022,50001397,French,33.0
2022,50075273,Asian/Asian Fusion,33.0
2022,50074603,Chicken,33.0
2022,41454419,Korean,33.0
2022,50070066,Hamburgers,33.0
2022,50062676,Other,33.0
2022,41149373,Chinese/Japanese,33.0
2022,41040376,Middle Eastern,33.0
2022,50017047,Salads,33.0
2022,50034496,Other,33.0
2022,50086502,Mexican,33.0
2022,41483790,Chicken,33.0
2022,41658484,Hotdogs/Pretzels,33.0
2022,41180122,Middle Eastern,33.0
2022,50095125,Pizza,33.0
2022,41418301,Mediterranean,33.0
2022,50036514,Seafood,33.0
2022,50002295,Sandwiches,33.0
2022,50048446,African,33.0
2022,41215422,Tex-Mex,33.0
2022,41583426,Latin American,33.0
2022,50065906,Chinese/Japanese,33.0
2022,50041815,Salads,33.0
2022,50089957,Frozen Desserts,33.0
2022,50112636,Korean,33.0
2022,41144476,Hamburgers,33.0
2022,50054953,Caribbean,33.0
2022,50112649,Mediterranean,33.0
2022,41650474,Sandwiches,33.0
2022,50072673,Seafood,33.0
2022,50113116,Korean,33.0
2022,50011722,Mediterranean,33.0
2022,40367240,Bottled Beverages,33.0
2022,50003964,Irish,33.0
2022,50007880,Asian/Asian Fusion,33.0
2022,50072673,Seafood,33.0
2022,50096535,Southeast Asian,33.0
2022,50009407,French,33.0
2022,50105347,"Juice, Smoothies, Fruit Salads",33.0
2022,41696929,Irish,33.0
2016,41395531,Hotdogs,32.0
2016,41360078,Latin American,32.0
2016,41712865,American,32.0
2016,50009843,American,32.0
2017,50044753,Pizza,32.0
2017,50043193,Mexican,32.0
2017,50033938,Mexican,32.0
2017,41678996,Caribbean,32.0
2017,50019096,Polish,32.0
2017,50047927,Hawaiian,32.0
2017,50004928,Coffee/Tea,32.0
2017,50019096,Polish,32.0
2017,41395432,Hotdogs,32.0
2017,50064516,African,32.0
2017,50065679,"Juice, Smoothies, Fruit Salads",32.0
2017,41719922,French,32.0
2017,40796717,Russian,32.0
2017,41396660,Hotdogs,32.0
2017,41396659,Pizza,32.0
2017,41416921,Mediterranean,32.0
2017,50004928,Coffee/Tea,32.0
2017,41396673,Sandwiches,32.0
2017,40591519,Soul Food,32.0
2017,50064056,Italian,32.0
2017,50064516,African,32.0
2017,50064194,Tex-Mex,32.0
2017,40591519,Soul Food,32.0
2017,50060017,Caribbean,32.0
2017,50044753,Pizza,32.0
2017,50042233,Indian,32.0
2018,50010975,Bakery Products/Desserts,32.0
2018,50033938,Mexican,32.0
2018,40796717,Russian,32.0
2018,50074424,Chicken,32.0
2018,41393637,Mexican,32.0
2018,50064516,African,32.0
2018,41678996,Caribbean,32.0
2018,50019096,Polish,32.0
2018,40591519,Soul Food,32.0
2018,40921141,Italian,32.0
2018,50059304,Indian,32.0
2018,50072237,Brazilian,32.0
2018,50072237,Brazilian,32.0
2018,50033938,Mexican,32.0
2018,50004928,Coffee/Tea,32.0
2018,41678996,Caribbean,32.0
2018,50047927,Hawaiian,32.0
2018,50073409,Caribbean,32.0
2018,41395505,Hotdogs,32.0
2018,50077770,Caribbean,32.0
2018,50064516,African,32.0
2018,50074424,Chicken,32.0
2018,40591519,Soul Food,32.0
2018,40796717,Russian,32.0
2018,50047927,Hawaiian,32.0
2018,50065679,"Juice, Smoothies, Fruit Salads",32.0
2018,50074424,Chicken,32.0
2018,50065679,"Juice, Smoothies, Fruit Salads",32.0
2018,50072237,Brazilian,32.0
2018,50076018,Bottled Beverages,32.0
2018,50060017,Caribbean,32.0
2018,41396660,Hotdogs,32.0
2018,41396673,Sandwiches,32.0
2018,50000380,Indian,32.0
2018,50017944,Italian,32.0
2018,41573619,Donuts,32.0
2018,40796717,Russian,32.0
2018,50055183,Sandwiches,32.0
2018,41573992,African,32.0
2018,50064194,Tex-Mex,32.0
2018,41508258,Italian,32.0
2018,41678996,Caribbean,32.0
2018,40591519,Soul Food,32.0
2018,50037375,Indian,32.0
2018,50064516,African,32.0
2018,50065679,"Juice, Smoothies, Fruit Salads",32.0
2019,41678996,Caribbean,32.0
2019,50072237,Brazilian,32.0
2019,50064516,African,32.0
2019,41197352,Mexican,32.0
2019,50054273,French,32.0
2019,50047927,Hawaiian,32.0
2019,41393099,Irish,32.0
2019,40393688,Latin American,32.0
2019,40550155,Sandwiches,32.0
2019,41634043,Japanese,32.0
2019,50078644,American,32.0
2019,41355345,Irish,32.0
2019,41558242,Other,32.0
2019,40796717,Russian,32.0
2019,40391699,Bagels/Pretzels,32.0
2019,40762828,Turkish,32.0
2019,50013579,Thai,32.0
2019,50087434,"Juice, Smoothies, Fruit Salads",32.0
2019,40796717,Russian,32.0
2019,50073325,French,32.0
2019,41481494,"Juice, Smoothies, Fruit Salads",32.0
2019,50002771,Middle Eastern,32.0
2019,50019096,Polish,32.0
2019,40814300,Frozen Desserts,32.0
2019,41488795,Seafood,32.0
2019,41625654,Italian,32.0
2019,50088137,Chicken,32.0
2019,50002771,Middle Eastern,32.0
2019,50067666,Sandwiches,32.0
2019,50088444,Frozen Desserts,32.0
2019,41395505,Hotdogs,32.0
2019,41367337,Sandwiches,32.0
2019,40814300,Frozen Desserts,32.0
2019,50019096,Polish,32.0
2019,50088495,Mediterranean,32.0
2019,50067502,Donuts,32.0
2019,41462275,Southeast Asian,32.0
2019,41595573,Bakery Products/Desserts,32.0
2019,41462275,Southeast Asian,32.0
2019,40376735,Irish,32.0
2019,40878675,Tex-Mex,32.0
2019,50087785,African,32.0
2019,50062529,Thai,32.0
2019,50046815,"Juice, Smoothies, Fruit Salads",32.0
2019,50064516,African,32.0
2019,50075705,Caribbean,32.0
2019,50076018,Bottled Beverages,32.0
2019,41396660,Hotdogs,32.0
2019,50092423,Middle Eastern,32.0
2019,50059238,Tapas,32.0
2019,50082146,Frozen Desserts,32.0
2019,50078527,Tex-Mex,32.0
2019,50036552,Mexican,32.0
2019,41685431,Bagels/Pretzels,32.0
2019,50090101,Mediterranean,32.0
2019,41685431,Bagels/Pretzels,32.0
2019,50097242,Seafood,32.0
2019,50042777,African,32.0
2019,50081059,Donuts,32.0
2019,50002771,Middle Eastern,32.0
2019,40655946,Soul Food,32.0
2019,50064194,Tex-Mex,32.0
2019,50090198,Thai,32.0
2019,50087858,"Juice, Smoothies, Fruit Salads",32.0
2019,41616073,Jewish/Kosher,32.0
2019,50092679,Barbecue,32.0
2019,41241630,Hamburgers,32.0
2019,40578092,Irish,32.0
2019,41676908,Tex-Mex,32.0
2019,40526147,Mexican,32.0
2019,50063156,Bagels/Pretzels,32.0
2019,40655946,Soul Food,32.0
2019,41488795,Seafood,32.0
2019,40814300,Frozen Desserts,32.0
2019,41462275,Southeast Asian,32.0
2019,41442937,Turkish,32.0
2019,50081725,African,32.0
2019,41175261,Donuts,32.0
2019,50092679,Barbecue,32.0
2019,41050702,Sandwiches,32.0
2019,50100415,Chicken,32.0
2019,50090256,Jewish/Kosher,32.0
2019,40424410,Bagels/Pretzels,32.0
2019,50057879,Sandwiches,32.0
2020,40366742,Bottled Beverages,32.0
2020,50072237,Brazilian,32.0
2020,41396894,Hamburgers,32.0
2020,50102537,Sandwiches/Salads/Mixed Buffet,32.0
2020,41259230,Pakistani,32.0
2020,50100129,Seafood,32.0
2020,50019096,Polish,32.0
2020,50098788,Peruvian,32.0
2020,41462275,Southeast Asian,32.0
2020,50064516,African,32.0
2020,41406856,Sandwiches/Salads/Mixed Buffet,32.0
2020,50101981,Frozen Desserts,32.0
2020,41243693,Irish,32.0
2020,50072375,Thai,32.0
2021,41376986,American,32.0
2021,50048985,Japanese,32.0
2021,41697654,Mexican,32.0
2021,50107708,Italian,32.0
2021,40578092,Irish,32.0
2021,40952198,Frozen Desserts,32.0
2021,41147913,Sandwiches,32.0
2021,41158964,Southeast Asian,32.0
2021,41654846,Irish,32.0
2021,50034232,American,32.0
2021,50000380,Indian,32.0
2021,50073013,Jewish/Kosher,32.0
2021,41380710,Chicken,32.0
2021,41429354,Frozen Desserts,32.0
2021,50105584,Bagels/Pretzels,32.0
2021,50034232,American,32.0
2021,50102235,Fruits/Vegetables,32.0
2021,50105470,Steakhouse,32.0
2021,50110089,Jewish/Kosher,32.0
2021,50096587,Bakery Products/Desserts,32.0
2021,50116011,Turkish,32.0
2021,50106054,Frozen Desserts,32.0
2021,50113641,Tex-Mex,32.0
2021,50116980,Thai,32.0
2021,50103820,Russian,32.0
2021,50073325,French,32.0
2021,50106747,Pizza,32.0
2021,50105657,Russian,32.0
2022,50107367,Chicken,32.0
2022,41029337,Hamburgers,32.0
2022,50116114,Other,32.0
2022,40871234,Bagels/Pretzels,32.0
2022,50065353,Indian,32.0
2022,50098841,Caribbean,32.0
2022,50105470,Steakhouse,32.0
2022,41653102,Seafood,32.0
2022,40383464,French,32.0
2022,50118645,Spanish,32.0
2022,50103820,Russian,32.0
2022,41259230,Pakistani,32.0
2022,40731196,Jewish/Kosher,32.0
2022,41676908,Tex-Mex,32.0
2022,40655946,Soul Food,32.0
2022,41632039,Spanish,32.0
2022,41331750,Irish,32.0
2022,40366742,Bottled Beverages,32.0
2022,50070784,Caribbean,32.0
2022,41442937,Turkish,32.0
2022,41406856,Sandwiches/Salads/Mixed Buffet,32.0
2022,50045509,Hamburgers,32.0
2022,41462275,Southeast Asian,32.0
2022,50114302,Bagels/Pretzels,32.0
2022,50092128,Tex-Mex,32.0
2022,41655550,Greek,32.0
2022,50087785,African,32.0
2022,41488795,Seafood,32.0
2022,41439298,Chinese/Japanese,32.0
2022,50087955,Thai,32.0
2022,41654846,Irish,32.0
2022,41452725,Eastern European,32.0
2022,41519383,African,32.0
2022,50102235,Fruits/Vegetables,32.0
2022,50109917,Latin American,32.0
2022,41478388,Jewish/Kosher,32.0
2022,50004613,Thai,32.0
2022,50072390,Jewish/Kosher,32.0
2022,50105182,Turkish,32.0
2022,50092157,Peruvian,32.0
2022,50109204,Greek,32.0
2022,50092679,Barbecue,32.0
2022,50118905,Indian,32.0
2022,50105182,Turkish,32.0
2022,50081725,African,32.0
2022,50075106,Chicken,32.0
2022,41026458,Steakhouse,32.0
2022,50087995,Bakery Products/Desserts,32.0
2022,50042777,African,32.0
2022,41439298,Chinese/Japanese,32.0
2022,50058477,Tex-Mex,32.0
2022,50102537,Sandwiches/Salads/Mixed Buffet,32.0
2022,50119429,Vegetarian,32.0
2022,50089469,Sandwiches/Salads/Mixed Buffet,32.0
2022,40424410,Bagels/Pretzels,32.0
2022,50109204,Greek,32.0
2022,50010034,Spanish,32.0
2022,50047923,Tex-Mex,32.0
2016,41660386,American,31.0
2016,40510301,Latin American,31.0
2016,40401066,Middle Eastern,31.0
2016,41159798,Japanese,31.0
2016,41269825,Latin American,31.0
2016,50054997,Japanese,31.0
2016,50054129,Sandwiches/Salads/Mixed Buffet,31.0
2016,41033693,American,31.0
2016,50010297,Mexican,31.0
2016,40364715,American,31.0
2016,41688632,Bottled Beverages,31.0
2016,40633087,Italian,31.0
2016,50040456,Japanese,31.0
2016,50009155,American,31.0
2017,50040456,Japanese,31.0
2017,50038023,Mediterranean,31.0
2017,50001073,French,31.0
2017,50058921,Pizza,31.0
2017,50053926,Seafood,31.0
2017,41628657,Japanese,31.0
2017,41269825,Latin American,31.0
2017,50038023,Mediterranean,31.0
2017,50053926,Seafood,31.0
2017,41710748,Thai,31.0
2017,41583431,Mexican,31.0
2017,50003104,Pizza,31.0
2017,41710748,Thai,31.0
2017,50003104,Pizza,31.0
2017,41583431,Mexican,31.0
2017,40387162,Italian,31.0
2017,50063929,Seafood,31.0
2017,50032889,Chinese,31.0
2017,41303560,Spanish,31.0
2017,41096461,Irish,31.0
2017,40510301,Latin American,31.0
2017,50002726,Spanish,31.0
2017,40401066,Middle Eastern,31.0
2017,40903063,Southeast Asian,31.0
2017,50038278,Tex-Mex,31.0
2017,41358592,Italian,31.0
2017,50067926,Chinese/Cuban,31.0
2017,50044869,Spanish,31.0
2017,50067048,Chinese,31.0
2017,50038023,Mediterranean,31.0
2017,40903063,Southeast Asian,31.0
2017,50067926,Chinese/Cuban,31.0
2017,50053926,Seafood,31.0
2017,50070016,Coffee/Tea,31.0
2017,50038023,Mediterranean,31.0
2017,41159798,Japanese,31.0
2017,50047119,Chinese,31.0
2017,41274605,Mediterranean,31.0
2017,50007955,American,31.0
2017,50054896,Chinese,31.0
2017,50053926,Seafood,31.0
2017,50054129,Sandwiches/Salads/Mixed Buffet,31.0
2017,50054609,Chinese,31.0
2017,50054136,Coffee/Tea,31.0
2017,40783353,Seafood,31.0
2017,41710748,Thai,31.0
2017,50054137,Middle Eastern,31.0
2017,41159801,Asian/Asian Fusion,31.0
2017,40903063,Southeast Asian,31.0
2017,40397574,Italian,31.0
2018,41583431,Mexican,31.0
2018,50003104,Pizza,31.0
2018,41583431,Mexican,31.0
2018,50054129,Sandwiches/Salads/Mixed Buffet,31.0
2018,41256155,Mexican,31.0
2018,41710748,Thai,31.0
2018,40397574,Italian,31.0
2018,50050375,Indian,31.0
2018,41269825,Latin American,31.0
2018,50051187,Asian/Asian Fusion,31.0
2018,41635173,Japanese,31.0
2018,50050375,Indian,31.0
2018,50053175,Italian,31.0
2018,50071182,African,31.0
2018,50001073,French,31.0
2018,50056609,Chinese,31.0
2018,41628657,Japanese,31.0
2018,41628657,Japanese,31.0
2018,40903063,Southeast Asian,31.0
2018,50053926,Seafood,31.0
2018,50060498,Indian,31.0
2018,50073031,Chinese,31.0
2018,50074775,Barbecue,31.0
2018,50002726,Spanish,31.0
2018,41096461,Irish,31.0
2018,50070205,Coffee/Tea,31.0
2018,40903063,Southeast Asian,31.0
2018,41303560,Spanish,31.0
2018,41256155,Mexican,31.0
2018,50061177,Pizza,31.0
2018,41710748,Thai,31.0
2018,50038023,Mediterranean,31.0
2018,41371617,Japanese,31.0
2018,50075247,Pizza,31.0
2018,50015326,American,31.0
2018,41583431,Mexican,31.0
2018,41710748,Thai,31.0
2018,40903063,Southeast Asian,31.0
2018,50038278,Tex-Mex,31.0
2018,40387162,Italian,31.0
2018,50077940,Greek,31.0
2018,50079121,Chicken,31.0
2018,50072690,French,31.0
2018,41461629,Latin American,31.0
2018,50067580,Seafood,31.0
2018,40401066,Middle Eastern,31.0
2018,40510301,Latin American,31.0
2018,50077477,Chicken,31.0
2018,41461629,Latin American,31.0
2018,50038278,Tex-Mex,31.0
2018,50064213,Caribbean,31.0
2018,50079121,Chicken,31.0
2018,40574346,Soups/Salads/Sandwiches,31.0
2018,40736385,Hamburgers,31.0
2018,40736385,Hamburgers,31.0
2018,50003104,Pizza,31.0
2018,40653926,Mexican,31.0
2018,50067926,Chinese/Cuban,31.0
2018,40633087,Italian,31.0
2018,50054129,Sandwiches/Salads/Mixed Buffet,31.0
2018,40736385,Hamburgers,31.0
2018,50080343,Bakery Products/Desserts,31.0
2018,50062755,Japanese,31.0
2018,40401066,Middle Eastern,31.0
2018,41628657,Japanese,31.0
2018,50067926,Chinese/Cuban,31.0
2018,50060498,Indian,31.0
2018,50072186,Italian,31.0
2018,50081021,Asian/Asian Fusion,31.0
2018,50000782,Spanish,31.0
2018,50002726,Spanish,31.0
2018,50034948,Sandwiches,31.0
2018,50077861,Japanese,31.0
2018,50044869,Spanish,31.0
2018,50056312,Bakery Products/Desserts,31.0
2018,50054132,Coffee/Tea,31.0
2018,41303560,Spanish,31.0
2018,40665359,Italian,31.0
2018,50085357,Turkish,31.0
2018,40566335,English,31.0
2018,50085357,Turkish,31.0
2018,50053717,Chicken,31.0
2018,50075247,Pizza,31.0
2019,40783353,Seafood,31.0
2019,40903063,Southeast Asian,31.0
2019,40903063,Southeast Asian,31.0
2019,40566335,English,31.0
2019,50054137,Middle Eastern,31.0
2019,50004498,Frozen Desserts,31.0
2019,50038278,Tex-Mex,31.0
2019,50054896,Chinese,31.0
2019,50054136,Coffee/Tea,31.0
2019,41710748,Thai,31.0
2019,50046042,Bottled Beverages,31.0
2019,50001073,French,31.0
2019,50081392,"Juice, Smoothies, Fruit Salads",31.0
2019,40401066,Middle Eastern,31.0
2019,50051314,Chinese,31.0
2019,50089476,Tex-Mex,31.0
2019,50016922,African,31.0
2019,50083662,Frozen Desserts,31.0
2019,50044869,Spanish,31.0
2019,50000083,Chicken,31.0
2019,40972759,Caribbean,31.0
2019,41249648,Japanese,31.0
2019,50089476,Tex-Mex,31.0
2019,50074775,Barbecue,31.0
2019,50090327,Bottled Beverages,31.0
2019,41688632,Bottled Beverages,31.0
2019,50004999,Asian/Asian Fusion,31.0
2019,50061192,Middle Eastern,31.0
2019,50061329,"Juice, Smoothies, Fruit Salads",31.0
2019,50067580,Seafood,31.0
2019,50045642,Thai,31.0
2019,41706118,Chicken,31.0
2019,50073809,Frozen Desserts,31.0
2019,50067926,Chinese/Cuban,31.0
2019,41396908,Soups/Salads/Sandwiches,31.0
2019,41366039,Chicken,31.0
2019,50068498,Thai,31.0
2019,41096461,Irish,31.0
2019,50089476,Tex-Mex,31.0
2019,50091156,French,31.0
2019,50044852,German,31.0
2019,50061192,Middle Eastern,31.0
2019,50063929,Seafood,31.0
2019,40566335,English,31.0
2019,50000778,Frozen Desserts,31.0
2019,50015433,"Juice, Smoothies, Fruit Salads",31.0
2019,50085357,Turkish,31.0
2019,40566335,English,31.0
2019,50071182,African,31.0
2019,50053926,Seafood,31.0
2019,50094092,Bottled Beverages,31.0
2019,40640493,Hamburgers,31.0
2019,40640493,Hamburgers,31.0
2019,50003346,Vegetarian,31.0
2019,50068374,Hotdogs/Pretzels,31.0
2019,50008108,Bakery Products/Desserts,31.0
2019,50042352,Mediterranean,31.0
2019,50039443,Bangladeshi,31.0
2019,41688632,Bottled Beverages,31.0
2019,50094291,Frozen Desserts,31.0
2019,50009340,Japanese,31.0
2019,50076556,Indian,31.0
2019,50033231,Salads,31.0
2019,40574346,Soups/Salads/Sandwiches,31.0
2019,50067926,Chinese/Cuban,31.0
2019,50077940,Greek,31.0
2019,50073698,Mediterranean,31.0
2019,50067580,Seafood,31.0
2019,50093671,Mediterranean,31.0
2019,41512057,French,31.0
2019,50090298,Sandwiches/Salads/Mixed Buffet,31.0
2019,41605870,Eastern European,31.0
2019,41512057,French,31.0
2019,50090327,Bottled Beverages,31.0
2019,50071182,African,31.0
2019,40759924,Bagels/Pretzels,31.0
2019,50061192,Middle Eastern,31.0
2019,50085445,African,31.0
2019,50039294,Fusion,31.0
2019,50046042,Bottled Beverages,31.0
2019,50039294,Fusion,31.0
2019,40566335,English,31.0
2019,40906355,Barbecue,31.0
2019,50090128,Caribbean,31.0
2019,50098815,"Juice, Smoothies, Fruit Salads",31.0
2019,40640493,Hamburgers,31.0
2019,50033462,"Juice, Smoothies, Fruit Salads",31.0
2019,50074799,Italian,31.0
2019,41631331,Jewish/Kosher,31.0
2019,40566335,English,31.0
2019,41443633,Hamburgers,31.0
2019,50061192,Middle Eastern,31.0
2019,50071182,African,31.0
2019,41443633,Hamburgers,31.0
2019,40394401,French,31.0
2019,40741728,German,31.0
2019,40401895,Bottled Beverages,31.0
2019,41594415,Bakery Products/Desserts,31.0
2019,50067926,Chinese/Cuban,31.0
2019,50034387,Spanish,31.0
2020,50053253,Latin American,31.0
2020,50009767,Thai,31.0
2020,40391531,English,31.0
2020,50006329,Frozen Desserts,31.0
2020,40386837,Hamburgers,31.0
2020,40783353,Seafood,31.0
2020,50004498,Frozen Desserts,31.0
2020,50001073,French,31.0
2020,50046784,Frozen Desserts,31.0
2020,41605870,Eastern European,31.0
2020,50044841,Donuts,31.0
2020,41658103,Asian/Asian Fusion,31.0
2020,40903063,Southeast Asian,31.0
2020,41583431,Mexican,31.0
2020,40391531,English,31.0
2020,50060498,Indian,31.0
2020,50098290,Steakhouse,31.0
2020,50039443,Bangladeshi,31.0
2020,50046784,Frozen Desserts,31.0
2020,50102633,Hamburgers,31.0
2020,50039294,Fusion,31.0
2021,50050185,Coffee/Tea,31.0
2021,50086972,Chicken,31.0
2021,50068545,Spanish,31.0
2021,50016922,African,31.0
2021,50107521,Vegan,31.0
2021,50112485,Vegan,31.0
2021,50108565,Asian/Asian Fusion,31.0
2021,50107174,Chicken,31.0
2021,40566335,English,31.0
2021,40574346,Soups/Salads/Sandwiches,31.0
2021,41042010,Spanish,31.0
2021,50112485,Vegan,31.0
2021,50086246,Tex-Mex,31.0
2021,50108458,Bangladeshi,31.0
2021,40365264,French,31.0
2021,41632471,Italian,31.0
2021,40906355,Barbecue,31.0
2021,41718710,Korean,31.0
2021,50085357,Turkish,31.0
2021,50092810,Frozen Desserts,31.0
2021,50111220,Bakery Products/Desserts,31.0
2021,50108458,Bangladeshi,31.0
2021,50102047,Mediterranean,31.0
2021,50104904,Italian,31.0
2021,50010372,Chicken,31.0
2021,50102001,Steakhouse,31.0
2021,50105135,Chinese,31.0
2021,50105083,Italian,31.0
2021,50095602,Tex-Mex,31.0
2021,50110861,Coffee/Tea,31.0
2021,50114821,Bakery Products/Desserts,31.0
2021,50096572,Frozen Desserts,31.0
2021,50105720,Bakery Products/Desserts,31.0
2021,50110384,Chinese,31.0
2021,50107538,Southeast Asian,31.0
2021,50116983,Spanish,31.0
2021,50114057,Chicken,31.0
2021,50104788,French,31.0
2021,50102635,Hamburgers,31.0
2021,50095684,"Juice, Smoothies, Fruit Salads",31.0
2021,50107027,Korean,31.0
2021,50098078,Middle Eastern,31.0
2021,50096675,Seafood,31.0
2021,41602357,Japanese,31.0
2021,50107172,Japanese,31.0
2021,40544823,Bagels/Pretzels,31.0
2021,50116320,Continental,31.0
2021,50104914,Irish,31.0
2021,50108675,Pizza,31.0
2021,50103069,Thai,31.0
2022,50081392,"Juice, Smoothies, Fruit Salads",31.0
2022,50098150,"Juice, Smoothies, Fruit Salads",31.0
2022,50098078,Middle Eastern,31.0
2022,50103943,Japanese,31.0
2022,50004498,Frozen Desserts,31.0
2022,41512057,French,31.0
